ID Earthquake;Flag Tsunami;Year;Month;Day;Ms Magnitude;Ml Magnitude;Country;Location name;Earthquake : Deaths;Earthquake : Deaths Description;Earthquake : Damage (in M$);ICoordinates
7960;No;1677;9.0;0.0;5.5;0.0;CHINA;CHINA:  GANSU PROVINCE;0.0;Many (~101 to 1000 deaths);0.0;33.4, 104.8
1107;No;1688;0.0;0.0;5.3;0.0;RUSSIA;RUSSIA:  TERSK;0.0;No deaths reported;0.0;43.7, 44.7
1138;No;1695;5.0;18.0;8.0;0.0;CHINA;CHINA:  SHANXI PROVINCE:  LINFEN;20000.0;Very Many (~1001 or more deaths);0.0;36.0, 111.5
1228;Yes;1723;2.0;18.0;7.0;0.0;GREECE;GREECE:  LEFKADA;0.0;Few (~1 to 50 deaths);0.0;38.5, 20.5
7964;No;1738;0.0;0.0;6.5;0.0;CHINA;CHINA:  QINGHAI PROVINCE;336.0;Many (~101 to 1000 deaths);0.0;33.3, 96.6
5910;Yes;1763;3.0;11.0;7.8;0.0;JAPAN;N. SANRIKU, JAPAN;0.0;No deaths reported;0.0;41.0, 142.5
1503;No;1789;11.0;7.0;5.0;0.0;CHINA;CHINA:  SHAANXI PROVINCE:  TONGGUAN;0.0;Some (~51 to 100 deaths);0.0;34.6, 110.3
1598;Yes;1812;2.0;7.0;8.8;0.0;USA;MISSOURI:  NEW MADRID;0.0;No deaths reported;0.0;36.5, -89.6
1776;Yes;1835;2.0;20.0;8.2;0.0;CHILE;CHILE:  CONCEPCION;50.0;Few (~1 to 50 deaths);0.0;-36.83, -73.03
1842;No;1842;6.0;11.0;7.0;0.0;CHINA;CHINA: XINJIANG PROVINCE;0.0;Some (~51 to 100 deaths);0.0;43.6, 93.0
1887;No;1847;5.0;8.0;7.4;0.0;JAPAN;JAPAN:  ZENKOJI, NAGANO;12000.0;Very Many (~1001 or more deaths);0.0;37.0, 138.0
6534;Yes;1852;11.0;29.0;7.0;0.0;MEXICO;N. MEXICO;0.0;No deaths reported;0.0;32.5, -115.5
6115;Yes;1854;1.0;4.0;6.0;0.0;INDONESIA;INDONESIA:  BANDA SEA;0.0;No deaths reported;0.0;-3.5, 128.6
6126;Yes;1857;5.0;13.0;7.0;0.0;INDONESIA;INDONESIA:  TIMOR ISLAND::  DILHI, GERA;36.0;Few (~1 to 50 deaths);0.0;-8.0, 115.5
6129;Yes;1858;4.0;24.0;6.5;0.0;CHILE;CHILE:  LA SERENA;0.0;Few (~1 to 50 deaths);0.0;-30.0, -71.4
6561;Yes;1859;7.0;29.0;7.3;0.0;INDONESIA;INDONESIA:  SULAWESI;0.0;No deaths reported;0.0;0.009, 125.5
7540;Yes;1872;1.0;10.0;6.5;0.0;PERU;PERU:  AREQUIPA;0.0;No deaths reported;0.0;-16.4, -71.5
6184;Yes;1876;5.0;28.0;6.8;0.0;INDONESIA;INDONESIA:  BURU ISLAND, CERAM SEA;0.0;No deaths reported;0.0;-3.0, 127.25
2283;Yes;1880;7.0;18.0;7.5;0.0;PHILIPPINES;PHILIPPINES:  S COAST LUZON:  PASIG RIVER,PAMPANGA;20.0;Few (~1 to 50 deaths);0.0;16.0, 121.85
2443;Yes;1894;3.0;22.0;7.9;0.0;JAPAN;JAPAN:  OFF COAST OF HONSHU;1.0;Few (~1 to 50 deaths);0.0;42.5, 146.0
2498;No;1897;1.0;11.0;6.1;0.0;IRAN;IRAN:  QESHM ISLAND, LARAK ISLAND;1600.0;Very Many (~1001 or more deaths);0.0;26.95, 56.26
2678;Yes;1904;6.0;25.0;8.3;0.0;RUSSIA;RUSSIA:  OFF KAMCHATKA;0.0;No deaths reported;0.0;52.0, 159.0
2840;No;1908;11.0;6.0;7.6;0.0;RUSSIA;RUSSIA:  KURIL ISLANDS;0.0;No deaths reported;0.0;45.0, 150.0
2864;No;1909;4.0;23.0;6.6;0.0;PORTUGAL;PORTUGAL:  RIBATEJO, BENAVENTE;30.0;Few (~1 to 50 deaths);0.0;38.9, -8.8
2990;No;1913;11.0;4.0;6.3;0.0;PERU;PERU:  AMYARAES, ABANCAY, CASAYA, SORAYA;150.0;Many (~101 to 1000 deaths);0.0;-14.2, -72.9
3020;No;1914;11.0;24.0;8.1;0.0;JAPAN;JAPAN:  VOLCANO ISLANDS;0.0;No deaths reported;0.0;22.0, 143.0
3038;No;1915;10.0;3.0;7.6;0.0;USA;NEVADA:  PLEASANT VALLEY;0.0;No deaths reported;0.0;40.5, -117.5
3168;Yes;1920;12.0;18.0;5.6;0.0;ALBANIA;ALBANIA:  ELBASAN, PEQIN;0.0;Many (~101 to 1000 deaths);0.0;40.5, 19.5
3227;Yes;1923;9.0;1.0;7.9;0.0;JAPAN;JAPAN:  TOKYO, YOKOHAMA;142807.0;Very Many (~1001 or more deaths);600.0;35.1, 139.5
6295;Yes;1925;2.0;23.0;6.8;0.0;USA;ALASKA:  GULF OF ALASKA;0.0;No deaths reported;0.0;60.0, -146.0
3274;No;1925;8.0;7.0;5.9;0.0;TURKEY;TURKEY:  DINAR;3.0;Few (~1 to 50 deaths);0.0;38.0, 30.5
3414;No;1930;7.0;2.0;7.1;0.0;BANGLADESH;BANGLADESH:  DHUBRI,ASSAM;0.0;No deaths reported;0.0;25.5, 90.0
3581;No;1936;8.0;22.0;7.2;0.0;TAIWAN;TAIWAN;10.0;Few (~1 to 50 deaths);0.0;22.3, 120.8
3594;No;1937;4.0;16.0;8.1;0.0;FIJI;FIJI ISLANDS;0.0;No deaths reported;0.0;-21.5, -177.0
3609;Yes;1938;2.0;1.0;8.2;0.0;INDONESIA;INDONESIA:  NEW GUINEA;0.0;No deaths reported;0.0;-5.25, 130.5
3831;Yes;1946;8.0;8.0;7.6;0.0;DOMINICAN REPUBLIC;DOMINICAN REPUBLIC:  NORTHEASTERN COAST;0.0;No deaths reported;0.0;19.5, -69.5
3881;No;1948;6.0;27.0;6.8;0.0;CHINA;CHINA:  YUNNAN PROVINCE;110.0;Many (~101 to 1000 deaths);0.0;26.4, 99.7
6588;Yes;1950;1.0;30.0;7.0;0.0;CHILE;CHILE:  SOUTHERN;0.0;Few (~1 to 50 deaths);0.0;-53.5, -71.5
8034;No;1952;12.0;8.0;5.8;0.0;CHINA;CHINA:  YUNNAN PROVINCE;0.0;No deaths reported;0.0;22.9, 99.7
4111;No;1957;2.0;20.0;5.6;0.0;TUNISIA;TUNISIA:  SIDI ABID,SIDI TOUIL (LA MEDJA),CAILLOUX;13.0;Few (~1 to 50 deaths);0.0;36.2, 8.9
8056;No;1960;4.0;13.0;5.8;0.0;CHINA;CHINA:  JILIN PROVINCE;0.0;No deaths reported;0.0;44.7, 127.0
8065;No;1962;6.0;24.0;6.2;0.0;CHINA;CHINA:   YUNNAN PROVINCE;0.0;No deaths reported;0.0;25.2, 101.2
6595;Yes;1965;8.0;13.0;7.3;0.0;VANUATU;VANUATU ISLANDS;0.0;No deaths reported;0.0;-15.9, 166.8
4520;No;1970;3.0;14.0;4.8;0.0;IRAN;IRAN:  BADALAN,QERIS,BATCHI,DIZEH,PESAK,HESAR;5.0;Few (~1 to 50 deaths);0.0;38.6, 44.7
4548;No;1970;9.0;7.0;5.5;0.0;CROATIA;BALKANS NW:  CROATIA:  KNIN;0.0;No deaths reported;0.0;44.0, 16.0
4561;No;1971;4.0;12.0;5.9;0.0;IRAN;IRAN:  TAZARJ,BARGHANY,MADANUIYEH,BARAFTAB,DARAGAH;1.0;Few (~1 to 50 deaths);0.0;28.3, 55.6
6800;No;1971;5.0;22.0;6.7;0.0;TURKEY;TURKEY:  BINGOL;1000.0;Many (~101 to 1000 deaths);5.0;38.8, 40.5
4572;Yes;1971;7.0;9.0;7.5;0.0;CHILE;CHILE:  CENTRAL;83.0;Some (~51 to 100 deaths);236.4;-32.5, -71.2
4614;No;1972;9.0;17.0;6.3;0.0;GREECE;GREECE: LIXOURI, CHAVRIATA, DAMOULIANATA,KOUVALATA;0.0;No deaths reported;0.0;38.3, 20.3
6444;Yes;1974;8.0;18.0;7.1;0.0;CHILE;CHILE:  LA UNION, VALDIVIA;0.0;No deaths reported;0.0;-38.5, -73.4
4711;Yes;1976;2.0;4.0;7.5;0.0;GUATEMALA;GUATEMALA:  CHIMALTENANGO, GUATEMALA CITY;23000.0;Very Many (~1001 or more deaths);2147.0;15.324, -89.101
4735;No;1976;7.0;27.0;7.9;0.0;CHINA;CHINA:  NE:  TANGSHAN;242769.0;Very Many (~1001 or more deaths);5600.0;39.57, 117.98
4789;No;1978;2.0;9.0;7.7;0.0;KERMADEC ISLANDS (NEW ZEALAND);KERMADEC ISLANDS:  S OF;0.0;No deaths reported;0.0;-30.68, -177.36
4825;No;1979;1.0;16.0;6.8;0.0;IRAN;IRAN:  BONZANABAD;200.0;Many (~101 to 1000 deaths);0.0;33.897, 59.472
4839;No;1979;7.0;9.0;5.4;0.0;CHINA;CHINA:  JIANGSU PROVINCE:  LIYANG;42.0;Few (~1 to 50 deaths);0.0;31.452, 119.241
4853;No;1979;11.0;6.0;5.2;0.0;GREECE;GREECE-ALBANIA;1.0;Few (~1 to 50 deaths);0.0;39.536, 20.398
4892;No;1980;8.0;23.0;4.9;0.0;INDIA;INDIA:  KASHMIR;15.0;Few (~1 to 50 deaths);0.0;32.913, 75.633
8832;No;1982;1.0;11.0;4.5;0.0;CANADA;"CANADA; MAINE:  CARIBOU, HAYNESVILLE, PRESQUE ISLE";0.0;No deaths reported;0.0;46.975, -66.659
4940;Yes;1982;3.0;21.0;6.7;0.0;JAPAN;JAPAN:  HOKKAIDO, URAKAWA, HIROO;110.0;Many (~101 to 1000 deaths);1.0;42.158, 142.361
6463;Yes;1983;3.0;12.0;6.5;0.0;INDONESIA;INDONESIA:  BANDA SEA;0.0;No deaths reported;0.0;-4.056, 127.924
7284;No;1983;8.0;8.0;5.3;0.0;JAPAN;JAPAN:  HONSHU:  S COAST;1.0;Few (~1 to 50 deaths);0.0;35.5, 139.07
5002;No;1983;11.0;6.0;5.3;0.0;CHINA;CHINA:  E, HEZE-DONGMING, SHANDONG PROVINCE;34.0;Few (~1 to 50 deaths);5.0;35.206, 115.213
6817;Yes;1984;2.0;11.0;5.4;5.1;GREECE;GREECE:  MANAGOULI-AIYION;0.0;No deaths reported;0.0;38.396, 22.094
5049;No;1984;10.0;9.0;4.5;0.0;GREECE;GREECE:  MESSINA;0.0;No deaths reported;0.0;37.013, 21.757
5150;Yes;1987;11.0;26.0;6.5;0.0;INDONESIA;INDONESIA:  TIMOR:  PANTAR, MOUNT SIRUNG;125.0;Many (~101 to 1000 deaths);5.0;-8.247, 124.155
5196;No;1989;5.0;4.0;5.2;0.0;VENEZUELA;VENEZUELA:  FALCON, CARABOBO, CARACAS;0.0;No deaths reported;0.0;11.038, -68.27
5227;No;1990;3.0;26.0;5.5;0.0;PHILIPPINES;PHILIPPINES:  SANTIAGO;1.0;Few (~1 to 50 deaths);0.0;9.253, 125.606
5302;No;1991;8.0;9.0;4.7;0.0;COSTA RICA;COSTA RICA:  CARTAGO;0.0;No deaths reported;0.0;9.737, -84.054
5313;No;1991;11.0;28.0;5.0;0.0;IRAN;IRAN:  RUDBAR, RASHT;1.0;Few (~1 to 50 deaths);0.0;36.924, 49.603
5321;Yes;1992;4.0;25.0;7.1;0.0;USA;CALIFORNIA: HUMBOLDT COUNTY: FERNDALE, PETROLIA;0.0;No deaths reported;75.0;40.368, -124.316
5355;No;1993;6.0;22.0;4.8;0.0;IRAN;IRAN:  BOVIR AHMADI VA KOHKILUYEH;24.0;Few (~1 to 50 deaths);0.0;30.149, 50.814
9819;Yes;1994;5.0;24.0;6.7;0.0;TAIWAN;TAIWAN;0.0;No deaths reported;0.0;23.959, 122.448
5405;No;1995;2.0;23.0;5.7;0.0;CYPRUS;CYPRUS:  PAPHOS, NICOSIA, ARODHES, PERISTERONA;2.0;Few (~1 to 50 deaths);4.34;35.046, 32.279
5410;Yes;1995;5.0;14.0;6.9;6.9;INDONESIA;INDONESIA:  TIMOR, DILI, MALIANA, MAUBARA;0.0;No deaths reported;0.0;-8.452, 125.049
5476;No;1997;11.0;8.0;7.9;0.0;CHINA;CHINA:  TIBET (XIZANG PROVINCE);0.0;No deaths reported;0.0;35.069, 87.325
5481;No;1998;1.0;10.0;5.7;0.0;CHINA;CHINA:  NORTHEASTERN: SHANGYI-ZHANGBEI, HEBEI;70.0;Some (~51 to 100 deaths);285.5;41.083, 114.5
5512;No;1999;1.0;25.0;5.7;0.0;COLOMBIA;COLOMBIA:  ARMENIA, CALARCA, PEREIRA, CALDAS, HUILA;1185.0;Very Many (~1001 or more deaths);1857.366;4.461, -75.724
5552;No;2000;1.0;11.0;4.7;0.0;CHINA;CHINA:  LIAONING PROVINCE;0.0;No deaths reported;0.0;40.498, 122.994
5611;No;2001;10.0;27.0;5.5;0.0;CHINA;CHINA:  YUNNAN PROVINCE:  YONGSHENG;1.0;Few (~1 to 50 deaths);0.0;26.316, 100.648
5685;No;2003;2.0;13.0;5.2;0.0;CHINA;CHINA:  N. XINJIANG:  URUMQI;0.0;No deaths reported;0.0;43.897, 85.923
5680;No;2003;2.0;22.0;4.8;0.0;USA;CALIFORNIA:  BIG BEAR CITY;0.0;No deaths reported;0.0;34.31, -116.848
5693;No;2003;5.0;4.0;5.6;0.0;CHINA;CHINA:  S. XINJIANG:  YOPURGA;1.0;Few (~1 to 50 deaths);0.0;39.43, 77.219
5755;No;2004;1.0;10.0;4.4;4.6;ALGERIA;ALGERIA:  NORTHERN:  ALGIERS, BOUMERDES;0.0;No deaths reported;0.0;36.852, 3.418
5810;Yes;2004;11.0;11.0;7.3;0.0;INDONESIA;INDONESIA:  KEPULAUAN ALOR;34.0;Few (~1 to 50 deaths);0.0;-8.152, 124.868
6657;Yes;2005;3.0;28.0;8.4;0.0;INDONESIA;INDONESIA:  SUMATERA:  SW;1303.0;Very Many (~1001 or more deaths);0.0;2.085, 97.108
6827;Yes;2005;11.0;14.0;6.8;0.0;JAPAN;JAPAN:  EAST COAST HONSHU;0.0;No deaths reported;0.0;38.107, 144.896
7875;No;2008;3.0;20.0;7.3;0.0;CHINA;CHINA:  XINJIANG PROVINCE;0.0;No deaths reported;0.0;35.49, 81.467
8173;No;2008;8.0;25.0;5.1;5.9;NEW ZEALAND;NEW ZEALAND:  NORTH ISLAND;0.0;No deaths reported;0.0;-39.715, 176.851
8357;Yes;2009;7.0;15.0;7.7;7.3;NEW ZEALAND;NEW ZEALAND:  OFF WEST COAST OF SOUTH ISLAND;0.0;No deaths reported;0.0;-45.762, 166.562
9765;No;2010;6.0;18.0;5.9;0.0;INDIA;INDIA:  ANDAMAN ISLANDS:  DIGLIPUR;0.0;No deaths reported;0.0;13.197, 93.087
5885;Yes;407;4.0;1.0;6.6;0.0;TURKEY;TURKEY:  MARMARA SEA;0.0;No deaths reported;0.0;41.0, 29.0
514;No;1314;10.0;5.0;6.0;0.0;CHINA;CHINA:  HEBEI:  SHEXIAN;340.0;Many (~101 to 1000 deaths);0.0;36.5, 113.8
7928;No;1511;11.0;17.0;5.8;0.0;CHINA;CHINA:  YUNNAN PROVINCE;0.0;Some (~51 to 100 deaths);0.0;26.6, 100.0
732;No;1556;1.0;23.0;8.0;0.0;CHINA;CHINA:  SHAANXI PROVINCE;830000.0;Very Many (~1001 or more deaths);0.0;34.5, 109.7
6020;Yes;1670;8.0;19.0;6.8;0.0;CHINA;CHINA:  SHANGHAI;0.0;No deaths reported;0.0;33.0, 122.5
1113;No;1688;6.0;14.0;6.3;0.0;CHINA;CHINA:  YUNNAN PROVINCE;190.0;Many (~101 to 1000 deaths);0.0;26.5, 99.9
5995;Yes;1711;12.0;20.0;6.7;0.0;JAPAN;SEIONAIKAI, JAPAN;1000.0;Many (~101 to 1000 deaths);0.0;34.3, 134.0
1300;Yes;1748;5.0;14.0;6.8;0.0;GREECE;GREECE:  VOSTIZA (EGIO, AIGIO, AEGHION);0.0;No deaths reported;0.0;38.3, 22.1
1308;No;1750;9.0;15.0;6.0;0.0;CHINA;CHINA:  YUNNAN PROVINCE;37.0;Few (~1 to 50 deaths);0.0;24.7, 102.9
1429;No;1776;12.0;0.0;5.5;0.0;TAIWAN;TAIWAN:  JIAYI, KAGI;0.0;Many (~101 to 1000 deaths);0.0;23.5, 120.6
1480;No;1785;4.0;18.0;6.0;0.0;CHINA;CHINA:  GANSU PROVINCE:  HUIHUIPU;36.0;Few (~1 to 50 deaths);0.0;39.9, 98.0
1501;No;1789;6.0;7.0;6.5;0.0;CHINA;CHINA:  YUNNAN PROVINCE:  TONGHAI, HUANING;0.0;Many (~101 to 1000 deaths);0.0;24.2, 102.8
5933;Yes;1797;2.0;10.0;8.0;0.0;INDONESIA;SW. SUMATRA;0.0;No deaths reported;0.0;0.001, 99.0
1560;Yes;1802;12.0;9.0;6.6;0.0;JAPAN;JAPAN:  NW HONSHU:  SADO ISLAND, OGI;19.0;Few (~1 to 50 deaths);0.0;37.7, 138.3
1715;Yes;1828;3.0;30.0;8.3;0.0;PERU;PERU:  LIMA, CALLAO;30.0;Few (~1 to 50 deaths);0.0;-12.13, -77.809
1763;Yes;1833;11.0;24.0;8.3;0.0;INDONESIA;INDONESIA:  SUMATRA:  BENGKULU;0.0;No deaths reported;0.0;-2.5, 100.5
9907;Yes;1852;1.0;9.0;6.5;0.0;INDONESIA;"INDONESIA:  JAVA: DJAKARTA; SUMATRA: TELUKBETUNG";0.0;No deaths reported;0.0;-6.5, 105.5
6622;Yes;1857;7.0;13.0;6.4;0.0;JAPAN;TOKAIDO, JAPAN;0.0;No deaths reported;0.0;34.8, 138.3
2233;No;1875;5.0;18.0;7.5;0.0;COLOMBIA;COLOMBIA:  CUCUTA,SAN CAYETANO,VILLA DEL ROSARIO;1001.0;Very Many (~1001 or more deaths);0.0;7.9, -72.5
8200;Yes;1879;7.0;11.0;5.9;0.0;EGYPT;EGYPT:  GULF OF SUEZ;0.0;No deaths reported;0.0;29.0, 33.0
2289;Yes;1880;8.0;15.0;7.7;0.0;CHILE;CHILE:  ILLAPEL;2.0;Few (~1 to 50 deaths);0.0;-31.62, -71.18
2304;No;1881;7.0;20.0;6.5;0.0;CHINA;CHINA:  GANSU PROVINCE;480.0;Many (~101 to 1000 deaths);0.0;33.6, 104.6
6206;Yes;1882;10.0;10.0;7.5;0.0;INDONESIA;INDONESIA:  BANDANEIRA;0.0;No deaths reported;0.0;-4.5, 129.9
9940;Yes;1882;12.0;9.0;6.3;0.0;TAIWAN;TAIWAN:  ZHANGHUA;8.0;Few (~1 to 50 deaths);0.0;23.8, 120.5
6612;Yes;1885;7.0;29.0;6.8;0.0;INDONESIA;INDONESIA:  SUMATRA:  AJERBANGIS;0.0;No deaths reported;0.0;
2618;Yes;1902;4.0;19.0;7.5;0.0;GUATEMALA;GUATEMALA:  QUEZALTENANGO, SAN MARCOS;2000.0;Very Many (~1001 or more deaths);0.0;14.0, -91.0
2753;No;1906;2.0;3.0;7.7;0.0;COLOMBIA;COLOMBIA;0.0;No deaths reported;0.0;3.5, -76.2
2807;No;1907;4.0;18.0;7.6;0.0;PHILIPPINES;PHILIPPINES:  SE LUZON:  CAMARINES;2.0;Few (~1 to 50 deaths);0.0;14.0, 123.0
2860;No;1909;4.0;10.0;7.8;0.0;USA;ALASKA:  ALEUTIAN ISLANDS;0.0;No deaths reported;0.0;52.0, 175.0
3047;No;1916;1.0;13.0;8.1;0.0;INDONESIA;INDONESIA:  NEW GUINEA:  IRIAN JAYA;0.0;No deaths reported;0.0;-3.0, 135.5
3083;No;1917;5.0;31.0;7.9;0.0;USA;ALASKA:  ALASKA PENINSULA;0.0;No deaths reported;0.0;54.79, -169.12
3109;No;1918;2.0;7.0;7.5;0.0;PHILIPPINES;PHILIPPINES:  MINDANAO;0.0;No deaths reported;0.0;6.5, 126.5
3270;No;1925;6.0;29.0;6.3;0.0;USA;CALIFORNIA:  SANTA BARBARA;13.0;Few (~1 to 50 deaths);8.0;34.418, -120.196
6091;Yes;1930;12.0;29.0;6.0;0.0;CHILE;CHILE:  NORTHERN;0.0;No deaths reported;0.0;-28.5, -71.0
3561;No;1935;10.0;19.0;6.2;0.0;USA;MONTANA:  HELENA;2.0;Few (~1 to 50 deaths);19.0;46.6, -112.0
3582;Yes;1936;8.0;23.0;7.3;0.0;INDONESIA;INDONESIA:  BANDA ACEH,LHOK SUKON,LHOKSEMAWE;9.0;Few (~1 to 50 deaths);0.0;6.1, 94.7
3626;Yes;1938;11.0;5.0;7.7;0.0;JAPAN;JAPAN:  NEAR E COAST HONSHU;1.0;Few (~1 to 50 deaths);0.0;37.1, 141.7
6341;Yes;1939;5.0;6.0;6.5;0.0;PHILIPPINES;PHILIPPINES:  LUZON ISLAND, MINDOR ISLAND;0.0;No deaths reported;0.0;13.5, 121.25
3869;Yes;1948;1.0;24.0;8.3;0.0;PHILIPPINES;PHILIPPINES:  PANAY, ILOILO CITY, ANTIQUE;72.0;Some (~51 to 100 deaths);3.5;10.5, 122.0
3964;Yes;1950;12.0;14.0;7.5;0.0;MEXICO;MEXICO:  ACAPULCO;0.0;No deaths reported;0.0;16.48, -98.22
7443;Yes;1953;9.0;14.0;6.8;0.0;FIJI;FIJI ISLANDS;2.0;Few (~1 to 50 deaths);0.0;-18.3, 178.2
8054;No;1955;4.0;24.0;6.5;0.0;CHINA;CHINA:  XINJIANG PROVINCE;0.0;No deaths reported;0.0;44.2, 83.6
4083;No;1955;9.0;12.0;6.3;0.0;EGYPT;EGYPT:  NILE DELTA;22.0;Few (~1 to 50 deaths);0.0;32.2, 29.6
4116;Yes;1957;3.0;9.0;9.1;0.0;USA;ALASKA;0.0;No deaths reported;0.0;51.292, -175.629
6381;Yes;1958;11.0;4.0;6.1;0.0;PACIFIC OCEAN;EAST PACIFIC RIDGE;0.0;No deaths reported;0.0;-50.0, -115.0
8052;No;1962;3.0;18.0;6.1;0.0;CHINA;CHINA:  GUANGDONG PROVINCE;1.0;Few (~1 to 50 deaths);0.0;23.72, 114.67
8067;No;1962;12.0;17.0;5.5;0.0;CHINA;CHINA:  NINGXIA;0.0;No deaths reported;0.0;38.12, 106.27
8071;No;1964;2.0;13.0;5.4;0.0;CHINA;CHINA:   YUNNAN PROVINCE;0.0;No deaths reported;0.0;26.1, 101.0
4383;Yes;1966;12.0;28.0;7.8;0.0;CHILE;CHILE:  TALTAL, CATALINA;3.0;Few (~1 to 50 deaths);0.4;-25.5, -70.7
6422;Yes;1968;1.0;29.0;7.3;0.0;RUSSIA;RUSSIA:  KURIL ISLANDS;0.0;No deaths reported;0.0;43.586, 146.701
4502;No;1969;10.0;2.0;4.8;5.6;USA;CALIFORNIA:  SANTA ROSA;1.0;Few (~1 to 50 deaths);8.35;38.467, -122.692
4562;No;1971;5.0;12.0;5.9;0.0;TURKEY;TURKEY:  BURDUR;100.0;Some (~51 to 100 deaths);0.0;37.6, 29.8
7801;Yes;1973;6.0;26.0;6.6;0.0;RUSSIA;RUSSIA:  KURIL ISLANDS;0.0;No deaths reported;0.0;43.2, 146.6
4647;No;1973;11.0;4.0;5.5;0.0;GREECE;GREECE:  LEUKAS ISLAND, PREVEZA, VONITSA;0.0;No deaths reported;0.0;38.9, 20.44
4739;Yes;1976;8.0;16.0;7.9;0.0;PHILIPPINES;PHILIPPINES:  MINDANAO:  S;1200.0;Very Many (~1001 or more deaths);134.0;6.292, 124.09
7362;No;1976;8.0;17.0;6.8;0.0;PHILIPPINES;PHILIPPINES:  MINDANAO;0.0;Few (~1 to 50 deaths);0.0;7.249, 122.939
4744;No;1976;9.0;15.0;5.9;0.0;ITALY;ITALY-BALKANS NW;2.0;Few (~1 to 50 deaths);0.0;46.32, 13.13
6797;Yes;1977;4.0;20.0;7.6;0.0;SOLOMON ISLANDS;SOLOMON ISLANDS;0.0;No deaths reported;0.0;-9.89, 160.348
4834;No;1979;5.0;30.0;5.8;0.0;INDONESIA;INDONESIA:  SUMBAWA ISLAND;22.0;Few (~1 to 50 deaths);4.15;-8.207, 115.949
4906;No;1980;11.0;26.0;5.0;0.0;COLOMBIA;VENEZUELA:  E;0.0;No deaths reported;0.0;8.045, -72.441
4932;Yes;1981;10.0;25.0;7.3;0.0;MEXICO;MEXICO:  MICHOACAN: LAZARO CARDENAS;9.0;Few (~1 to 50 deaths);0.0;18.048, -102.084
5001;No;1983;10.0;30.0;5.2;0.0;JAPAN;JAPAN:  TOTTORI, YONANGO;0.0;No deaths reported;0.0;35.464, 133.899
6467;Yes;1984;9.0;18.0;6.9;0.0;JAPAN;JAPAN:  HONSHU ISLAND;0.0;No deaths reported;0.0;34.006, 141.5
5056;Yes;1985;3.0;3.0;7.8;0.0;CHILE;CHILE:  CENTRAL COAST, SAN ANTONIO, VALPARAISO;180.0;Many (~101 to 1000 deaths);1500.0;-33.132, -71.708
5142;No;1987;9.0;22.0;6.2;0.0;ECUADOR;ECUADOR:  AMBATO, LATACUNGA, RIOBAMBA;2.0;Few (~1 to 50 deaths);0.0;-0.978, -78.05
6471;Yes;1987;10.0;12.0;6.8;0.0;PAPUA NEW GUINEA;PAPUA NEW GUINEA:  SOLOMON SEA;0.0;No deaths reported;0.0;-7.288, 154.371
5147;Yes;1987;10.0;16.0;7.7;0.0;PAPUA NEW GUINEA;PAPUA NEW GUINEA:  NEW BRITAIN:  KANDRIAN, KIMBTE;0.0;No deaths reported;0.0;-6.266, 149.06
5159;Yes;1988;3.0;6.0;7.6;7.4;USA;ALASKA:  GULF OF ALASKA:  ANCHORAGE;0.0;No deaths reported;0.0;57.262, -142.747
5218;No;1989;11.0;20.0;4.7;0.0;CHINA;CHINA:  SICHUAN PROVINCE:  JIANGBEI COUNTY;4.0;Few (~1 to 50 deaths);5.0;29.882, 106.804
5266;No;1990;11.0;27.0;5.6;0.0;BOSNIA-HERZEGOVINA;BALKANS NW:  BOSNIA-HERZEGOVINA:  TITOGRAD;0.0;No deaths reported;0.0;43.853, 16.633
5299;No;1991;7.0;18.0;5.5;0.0;ROMANIA;ROMANIA:  ORSAVA;0.0;No deaths reported;0.0;44.888, 22.407
5379;No;1994;2.0;15.0;7.0;0.0;INDONESIA;INDONESIA:  SOUTHERN SUMATERA, LIWA, LAMPUNG;207.0;Many (~101 to 1000 deaths);170.476;-4.967, 104.302
5398;No;1994;12.0;31.0;5.3;0.0;CHINA;CHINA:  GUANGXI PROVINCE, GUANDONG PROVINCE;0.0;No deaths reported;0.0;20.524, 109.33
5414;No;1995;7.0;11.0;7.1;0.0;CHINA;"CHINA: YUNNAN PROVINCE: LANCANG, MENGLIAN; THAILAND";11.0;Few (~1 to 50 deaths);36.1;21.966, 99.196
5447;No;1997;2.0;4.0;6.8;0.0;IRAN;IRAN:  BOJNURD, SHIRVAN, ESFARAYEN;88.0;Some (~51 to 100 deaths);30.0;37.661, 57.291
5627;Yes;2002;3.0;31.0;7.4;0.0;TAIWAN;TAIWAN:  TAIPEI;5.0;Few (~1 to 50 deaths);0.0;24.279, 122.179
5642;No;2002;8.0;8.0;4.7;0.0;CHINA;CHINA:  SICHUAN PROVINCE:  RULONG;0.0;No deaths reported;0.0;30.916, 99.927
5656;Yes;2002;10.0;10.0;7.7;0.0;INDONESIA;INDONESIA: NEW GUINEA: MANOKWARI, ORANSBARI, RANSIKI;8.0;Few (~1 to 50 deaths);0.0;-1.757, 134.297
5674;No;2003;1.0;23.0;5.1;0.0;INDONESIA;INDONESIA:  SUMBAWA ISLAND:  DOMPU;0.0;No deaths reported;0.0;-8.807, 118.524
5797;No;2004;8.0;11.0;5.5;0.0;TURKEY;TURKEY:  ELAZIG, SIVRICE;1.0;Few (~1 to 50 deaths);0.0;38.377, 39.261
5835;Yes;2004;12.0;23.0;7.7;0.0;AUSTRALIA;AUSTRALIA:  MACQUARIE ISLAND;0.0;No deaths reported;0.0;-49.312, 161.345
